Age,Height,Weight,Veg_Consump,Water_Consump,Meal_Count,Phys_Act,Time_E_Dev,Body_Level,Gender_Female,Gender_Male,H_Cal_Consump_no,H_Cal_Consump_yes,Alcohol_Consump_Always,Alcohol_Consump_Frequently,Alcohol_Consump_Sometimes,Alcohol_Consump_no,Smoking_no,Smoking_yes,Food_Between_Meals_Always,Food_Between_Meals_Frequently,Food_Between_Meals_Sometimes,Food_Between_Meals_no,Fam_Hist_no,Fam_Hist_yes,H_Cal_Burn_no,H_Cal_Burn_yes,Transport_Automobile,Transport_Bike,Transport_Motorbike,Transport_Public_Transportation,Transport_Walking
25.293202,1.503379,64.342459,2.0,1.639807,1.0,0.072117,0.0,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.011718,1.680991,79.752916,2.413156,1.985312,2.521546,0.00705,0.965464,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
34.204611,1.719509,84.416515,2.031246,2.803002,3.0,1.98448,0.418623,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
24.108711,1.7,80.761409,2.0,2.879402,3.0,0.0,0.322405,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
20.534606,1.758372,79.469513,2.8557,2.663861,1.0,2.762711,0.783336,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
33.0,1.85,93.0,2.0,1.0,3.0,1.0,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
31.662814,1.848965,98.912261,2.399531,2.535127,2.623079,1.030752,0.606264,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
20.432717,1.719342,80.790813,2.215464,1.80996,2.116195,1.910577,0.971746,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.701766,1.704908,81.384224,2.650629,1.708083,1.0,1.876051,0.938791,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
39.585811,1.719153,86.464843,2.325623,1.94609,1.313403,0.604259,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
22.649792,1.685045,81.022119,2.0,1.606076,2.756622,0.432973,1.749586,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
17.997009,1.742654,85.0,2.0,2.976229,3.0,1.0,0.121992,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.62,70.0,2.0,3.0,1.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
21.0,1.62,70.0,2.0,3.0,1.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
23.0,1.70074,81.32297,2.0,1.5197,2.720642,0.279375,1.043435,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
40.0,1.55,62.0,3.0,3.0,3.0,0.0,0.0,Body Level 3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
19.816949,1.806947,85.079589,2.0,2.292073,3.0,1.067817,0.19668,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
32.610018,1.742538,83.390983,2.247704,1.919629,3.053598,0.408023,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
23.0,1.718981,81.66995,2.0,1.400247,1.729553,0.887923,1.011983,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.900253,1.750359,79.828725,2.0,2.045004,2.228113,1.293665,0.961806,Body Level 3,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.0,1.622241,68.250249,2.0,1.319437,1.010319,0.0,1.626456,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
33.049121,1.708742,83.001642,2.0,2.405172,1.171027,2.300282,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
22.0,1.73,79.0,2.0,2.0,1.0,1.0,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
24.0,1.75,84.0,3.0,2.0,3.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
27.0,1.8,87.0,3.0,2.0,3.0,2.0,0.0,Body Level 3,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
18.0,1.74,86.0,3.0,2.0,3.0,3.0,0.0,Body Level 3,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
18.128206,1.778447,80.273807,1.570089,2.0,3.0,2.707882,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.0,1.5,58.0,2.0,1.0,3.0,0.0,0.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
37.275298,1.746055,83.282232,2.746408,2.265727,1.058123,0.885633,0.673408,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
27.0,1.55,63.0,2.0,1.0,3.0,0.0,1.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
18.850466,1.550053,72.9518,3.0,2.0,3.000974,2.274248,1.0,Body Level 3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
35.483601,1.647514,73.91692,3.0,1.62244,2.725012,0.902661,0.0,Body Level 3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
26.047077,1.74595,80.018571,1.993101,2.364498,3.171082,1.224743,0.022245,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
31.0,1.62,68.0,3.0,2.0,3.0,1.0,0.0,Body Level 3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
35.194089,1.673482,73.193589,3.0,1.591425,2.809716,0.178023,0.0,Body Level 3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
29.32038,1.642506,69.906708,2.366949,1.926577,3.0,1.581242,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
24.657598,1.7088,83.520113,2.689577,2.279214,2.714115,0.970661,0.828549,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
27.0,1.83,99.0,3.0,2.0,1.0,2.0,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
19.0,1.8,87.0,2.0,2.0,4.0,2.0,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
27.0,1.55,62.0,3.0,1.0,1.0,1.0,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
18.297229,1.637396,70.0,2.0,2.326165,1.999014,0.00705,0.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.052394,1.725233,75.970712,2.927409,2.209991,3.0,1.0,0.797215,Body Level 3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
34.993835,1.752456,84.783756,2.63165,2.778587,2.98212,2.667739,0.905181,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
16.950499,1.603501,65.0,2.96008,2.0,1.0,0.736032,1.344072,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
19.114981,1.855543,88.965521,2.0,1.015677,3.0,0.0,0.37465,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.0,1.758787,85.050558,2.846981,2.87781,3.0,1.0,0.429081,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.808159,1.65,80.0,2.0,2.0,3.0,0.826609,2.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
34.288249,1.835678,96.01851,2.0,3.0,1.546665,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
23.367212,1.853223,87.083266,2.0,1.328835,1.097312,1.264257,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
18.181821,1.662669,79.863546,2.492758,1.992586,2.270163,1.452467,0.864583,Body Level 3,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.997335,1.65,80.0,2.0,2.0,3.0,0.527341,2.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
30.553097,1.780448,88.431954,2.0,1.791286,1.178708,0.893362,0.276364,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.052894,1.694633,75.0522,2.178889,1.853991,3.563744,0.997731,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
38.0,1.5,60.0,2.0,2.0,1.0,0.0,0.0,Body Level 3,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
29.956198,1.703688,82.207978,2.119643,1.723372,3.292956,0.0,0.987102,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
19.090023,1.562434,70.442775,2.748243,1.962322,3.070386,1.145752,1.0,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.88485,1.699667,79.67793,2.735297,1.087166,2.157164,0.110174,0.003695,Body Level 3,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.0,1.701584,75.093569,3.0,2.643468,3.205009,0.998039,1.898139,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
33.0,1.85,97.92035,2.0,1.117464,3.0,1.0,0.663649,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.0,1.7,80.0,3.0,1.0,1.0,1.0,0.0,Body Level 3,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
21.837058,1.558045,63.597633,2.53915,1.977801,1.590982,1.264616,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
34.044229,1.665807,77.098973,2.976975,1.868349,1.346987,0.702538,0.879333,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
20.880161,1.674327,80.0,2.0,2.0,3.0,1.66639,1.443212,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.806789,1.732492,84.557797,2.992205,2.413813,3.0,0.458237,0.688293,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
37.218161,1.593894,63.320629,2.37464,2.0,3.0,2.892922,0.480813,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
22.851773,1.752115,79.414603,3.0,2.0,1.0,2.315983,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
27.349745,1.835271,97.58826,2.923433,1.944095,1.338033,1.931829,1.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.565496,1.705584,78.025625,1.936479,2.159987,2.837388,1.475772,0.646514,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
17.0,1.7,85.0,2.0,2.0,3.0,1.0,1.0,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
19.16097,1.662728,77.473204,2.008656,3.0,1.402771,0.112383,0.32803,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.6,68.0,2.0,3.0,3.0,1.0,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
25.461411,1.7,78.055968,2.661556,3.0,3.0,0.55181,0.658783,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
34.0,1.84,88.0,3.0,1.0,3.0,2.0,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0
34.204408,1.664927,80.386078,2.0,2.641642,3.0,0.285889,1.50301,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
20.0,1.81748,85.0,2.95118,3.0,3.0,2.433918,0.561602,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.97166,1.822573,85.084364,2.995599,2.568157,3.095663,2.7243,0.330457,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
17.099015,1.6,65.0,3.0,2.0,2.401341,0.663896,1.753745,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
24.023972,1.599697,64.808022,2.903545,1.549931,3.0,0.0,0.273882,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
50.832559,1.745528,82.130728,2.0,1.774778,3.0,0.943266,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
16.093234,1.608914,65.0,1.321028,2.0,1.0,0.371452,0.965604,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
23.0,1.76,90.0,3.0,1.0,3.0,0.0,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
22.429812,1.64037,70.0,2.0,2.069184,1.0,0.729898,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
21.0,1.754813,77.929204,2.915279,1.530046,1.104642,1.360635,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
26.595893,1.660756,78.574786,2.0,2.0,2.597608,0.0,0.434198,Body Level 3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
20.0,1.65,75.0,3.0,2.0,1.0,1.0,1.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.123048,1.717037,80.0,2.0,2.0,3.0,2.270555,1.343044,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.858973,1.62,69.575315,2.185938,2.81353,1.0,1.0,1.110222,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
21.0,1.754497,77.956921,2.446872,1.81031,2.372311,0.094893,1.650778,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.469538,1.507106,64.814109,2.252472,2.0,3.986652,0.934286,0.890626,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.0,1.750097,86.372141,2.907062,2.740848,3.0,1.219827,0.037634,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
20.986834,1.677178,80.379575,2.0,2.0,2.961706,1.661556,1.114716,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.67315,1.5,63.65233,2.0,2.0,1.474836,0.274838,0.613902,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.0,1.75,88.0,2.0,3.0,3.0,3.0,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
20.70768,1.569878,69.743323,2.417635,1.937674,3.0,1.417035,1.0,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
26.758516,1.80179,86.981202,2.652958,2.0,2.488189,2.0,0.096614,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
38.097395,1.696954,78.156035,3.0,2.166024,3.0,0.0,0.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
20.979254,1.75655,78.721696,2.0,2.813234,3.0,0.228753,2.0,Body Level 3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.562135,1.717432,75.371244,2.0,2.0,3.0,0.121585,1.967259,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
34.176795,1.681021,77.392179,2.79606,1.921601,1.971472,0.935217,0.704637,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
30.711381,1.536819,65.912688,2.030256,1.984323,2.948721,0.986414,0.333673,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.037514,1.636592,70.0,2.0,2.881677,1.0,0.915699,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
31.426573,1.848683,99.0,2.759286,2.549617,2.59257,1.427233,0.519395,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
20.492077,1.529223,65.140408,2.003951,1.207978,3.0,1.916751,1.228995,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
31.327609,1.737984,82.523113,2.300408,1.738959,3.071028,0.090147,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
18.0,1.498561,55.376512,2.0,1.274718,3.0,0.129902,0.978574,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
39.392569,1.706349,85.720788,2.944287,2.442775,1.466393,0.675262,0.779334,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
55.022494,1.673394,80.400306,2.0,2.0,3.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
22.0,1.6,66.0,3.0,2.0,3.0,3.0,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
35.432059,1.663178,80.135167,2.0,1.992548,3.0,0.039207,1.528714,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
19.821996,1.653431,75.090439,2.766036,2.707927,2.443812,0.702839,0.827439,Body Level 3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.755797,1.542328,63.856193,2.628791,1.512035,2.762883,0.303722,0.003229,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
19.741202,1.816783,86.522799,2.0,2.177386,3.0,0.336814,0.004813,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
20.261925,1.807538,85.316125,2.0,1.968011,3.0,1.072662,0.776758,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
25.785925,1.818848,87.032398,2.286481,1.797161,1.713762,1.658698,0.926581,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
34.231083,1.654067,79.697278,2.086898,2.088929,1.818026,0.305422,1.040787,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
23.455324,1.702516,75.0,2.162519,2.152666,3.0,1.078074,1.502839,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
38.0,1.7,78.0,3.0,2.0,3.0,0.0,0.0,Body Level 3,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
23.170309,1.707557,75.306702,2.303367,1.277636,3.042774,0.944982,0.366126,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.576682,1.834715,89.429199,2.342323,2.878866,3.60885,2.0,0.208323,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.0,1.456346,55.523481,2.0,1.040342,3.0,0.497373,1.783319,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
27.0,1.93,102.0,2.0,1.0,1.0,1.0,0.0,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
23.384374,1.725587,82.480214,2.712747,1.526313,2.853676,1.0,0.173665,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.82165,1.491441,62.269912,2.0,1.995035,1.477581,0.324676,0.51743,Body Level 3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
16.30687,1.616366,67.183128,1.620845,2.0,1.0,0.926592,1.657098,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
25.0,1.7,83.0,3.0,3.0,3.0,3.0,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
23.451595,1.670227,75.0,2.0,2.0,3.0,0.129163,1.983678,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
34.243146,1.843172,92.69551,2.0,2.629043,2.271734,1.0,0.075823,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
22.94313,1.819614,93.086419,1.882235,2.0,1.240046,0.0,1.541493,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
45.0,1.63,77.0,2.0,1.0,3.0,0.0,0.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
18.0,1.75,85.0,2.0,3.0,3.0,1.0,0.0,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
40.0,1.561109,62.871794,2.948248,2.429911,3.0,0.11964,0.360193,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
21.380336,1.724839,82.27635,2.09449,2.0,1.873484,2.079709,0.880414,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
45.821267,1.687326,80.413997,2.076689,1.026729,3.0,0.647798,0.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
26.591628,1.7,78.008388,2.734314,3.0,3.0,0.897702,0.908271,Body Level 3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
22.989846,1.65,80.0,2.0,2.0,3.0,0.146919,2.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.549437,1.545196,72.467862,3.0,2.0,3.014808,1.997529,1.0,Body Level 3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
18.014333,1.751029,80.0,2.0,2.122884,2.805436,0.045651,0.017225,Body Level 3,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
21.384259,1.780679,89.667406,1.780746,2.0,1.471053,0.467562,0.568668,Body Level 3,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
19.671876,1.699474,78.0,1.925064,2.774043,2.358298,0.0,0.133566,Body Level 3,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
30.0,1.71,82.0,3.0,1.0,4.0,0.0,0.0,Body Level 3,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0
30.613586,1.645511,69.168978,2.000466,1.131448,3.0,0.061366,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
21.198217,1.743841,78.88036,2.510583,2.0,1.0,2.119682,0.0,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
33.009285,1.741192,84.773349,2.0,2.035954,3.0,1.210736,0.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
23.0,1.72,76.0,3.0,1.0,4.0,0.0,0.0,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
20.0,1.83,85.0,3.0,3.0,3.0,3.0,0.0,Body Level 3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
37.0,1.68,83.0,2.0,2.0,1.0,0.0,0.0,Body Level 3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
18.026457,1.752123,80.0,2.0,2.377362,2.794156,0.101236,0.105895,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
17.08525,1.535618,57.259124,1.972545,1.711074,2.339614,0.095517,1.191053,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
29.0,1.77,83.0,1.0,3.0,4.0,0.0,1.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
33.251015,1.730379,75.920519,2.013782,1.045586,2.625942,0.553305,0.480214,Body Level 3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
25.191627,1.813678,85.637789,1.450218,2.147746,3.985442,0.046836,1.0,Body Level 3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
23.0,1.48,60.0,2.0,1.0,1.0,0.0,0.0,Body Level 3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
