Age,Height,Weight,Veg_Consump,Water_Consump,Meal_Count,Phys_Act,Time_E_Dev,Gender_Female,Gender_Male,H_Cal_Consump_no,H_Cal_Consump_yes,Alcohol_Consump_Always,Alcohol_Consump_Frequently,Alcohol_Consump_Sometimes,Alcohol_Consump_no,Smoking_no,Smoking_yes,Food_Between_Meals_Always,Food_Between_Meals_Frequently,Food_Between_Meals_Sometimes,Food_Between_Meals_no,Fam_Hist_no,Fam_Hist_yes,H_Cal_Burn_no,H_Cal_Burn_yes,Transport_Automobile,Transport_Bike,Transport_Motorbike,Transport_Public_Transportation,Transport_Walking,Body_Level
21.340803540253017,1.5263678583898792,47.68160708050603,2.6591964597469824,1.3408035402530178,2.3183929194939643,2.3408035402530176,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Body Level 2
17.930757325603565,1.7348469872077505,69.86151465120713,2.930757325603565,1.0,3.0,2.0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
18.283174496313976,1.7628317449631399,69.28761912776451,2.858412751843012,3.0,2.7168255036860236,2.0,1.8584127518430118,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Body Level 2
19.57100597262498,1.6671597610950006,58.85798805475004,2.0,1.5710059726249817,3.0,2.1420119452499633,1.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Body Level 2
19.0,1.8074738679662552,80.498257864417,2.2491289322085026,2.0,1.4982578644170053,2.0,0.7508710677914974,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
22.24545712591532,1.6073637137774597,55.0,3.0,2.7545428740846822,3.7545428740846822,2.0,0.24545712591531765,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Body Level 2
18.896876131164067,1.6310312386883592,58.10312386883593,2.8968761311640674,1.8968761311640674,3.0,0.10312386883593261,0.10312386883593261,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Body Level 2
21.097447093320433,1.6319489418664086,59.805105813359134,3.0,2.0,3.0974470933204334,1.9025529066795666,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
21.505252372447856,1.6994747627552143,62.0,2.494747627552143,2.0,4.0,1.0105047448957143,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,Body Level 2
24.347085067784516,1.7925605294059936,76.69417013556904,2.0,2.6529149322154835,3.0,1.0,0.8264574661077416,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Body Level 2
20.960148803091837,1.6264009920206122,52.67995039896939,3.0,2.679950398969388,1.0,1.3200496010306118,1.3200496010306118,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 2
21.0,1.620597090564658,50.791046456992405,2.0,1.1044767715037995,1.0,1.1044767715037995,0.8955232284962005,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Body Level 2
19.0,1.621676050362025,53.488638657012665,2.389201678734163,1.610798321265837,3.0,1.610798321265837,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
21.021675302960595,1.551192141662833,58.021675302960595,2.0,1.0,1.0,1.0,0.01083765148029836,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Body Level 2
24.810763952838528,1.7818923604716148,77.90538197641926,2.0,2.0,1.1892360471614727,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 2
21.0,1.6454772006071678,65.0,2.0,1.0,3.0,0.09128667678613356,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
21.0,1.5623519546313291,55.521029543614375,2.319313637590415,2.319313637590415,1.6386272751808297,0.0,1.6806863624095851,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Body Level 2
21.950061967050804,1.6865043376935562,64.9500619670508,2.0,2.0,3.0,0.9500619670508049,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 2
17.049392853062443,1.5795060714693756,50.0,1.049392853062444,1.950607146937556,3.950607146937556,0.9506071469375561,1.950607146937556,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Body Level 2
17.14687577624657,1.5713281055938357,56.42656211187671,2.426562111876714,1.0,3.0,1.2796863356301418,0.0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Body Level 2
18.0,1.6073632557566042,50.6318372121698,2.368162787830201,1.0,3.0,0.6318372121697993,0.6318372121697993,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Body Level 2
23.0,1.6665466343406503,61.10310895604336,2.0,2.0,3.5515544780216803,0.0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Body Level 2
21.0,1.6258642154339613,64.29321077169807,2.0,1.7067892283019355,3.0,0.0,1.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 2
18.671335454630086,1.5,50.0,2.328664545369916,1.328664545369916,3.0,0.0,1.671335454630084,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
21.0,1.583625922803852,48.327481543922964,2.0,1.6549630878459232,3.0,1.6549630878459232,0.3274815439229616,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Body Level 2
21.0,1.5772388017618553,57.49525094112464,1.75237452943768,2.0,3.75237452943768,2.24762547056232,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Body Level 2
36.95789521862924,1.5666736765019322,59.62526286882245,2.7915790437258483,1.2084209562741515,3.0,1.7915790437258485,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Body Level 2
18.0,1.6073770885676733,55.0,2.0,1.0,3.0,0.7896181427945539,0.7896181427945539,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Body Level 2
24.90879389695131,1.879055267634157,75.09120610304869,2.90879389695131,2.09120610304869,3.0,2.8175877939026193,0.09120610304869037,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Body Level 2
18.494420304702583,1.67,65.01115939059484,3.0,2.0,3.0,0.9888406094051629,0.49442030470258147,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Body Level 2
31.827323719950066,1.5728779380008322,56.769764959933426,2.9424412399833555,2.0,3.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Body Level 2
17.0,1.5885612452979143,55.450471117676265,1.5495288823237354,1.4504711176762646,3.0,0.45047111767626447,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
19.883061002746754,1.8546775598901297,83.90928649038636,1.558469498626623,2.0,3.558469498626623,2.558469498626623,0.558469498626623,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Body Level 2
33.0,1.554491832689668,55.5614790862085,3.0,2.8877041827583,1.0,1.7754083655165995,0.8877041827582998,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
23.701830025104158,1.7929816997489585,77.35091501255208,2.0,2.0,2.298169974895843,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 2
17.117067016427605,1.6553173193428956,55.882932983572395,1.117067016427606,1.882932983572394,3.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
19.857008317947162,1.758560665435773,70.0,1.1429916820528359,2.0,1.0,1.1429916820528359,0.8570083179471641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
22.23848936828253,1.6571546810484759,62.0,2.0,2.0,4.0,1.5230212634349445,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Body Level 2
21.854654189948782,1.6076356387336748,52.0,2.3817819366837387,1.618218063316261,3.6182180633162613,2.3817819366837387,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,Body Level 2
22.0,1.5539326394326327,49.0,2.0,1.1011226761227904,2.7977546477544193,2.1011226761227904,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Body Level 2
21.0,1.74747679581655,72.0,1.1682136122299949,3.0,3.0,2.084106806114997,0.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Body Level 2
20.29903086854088,1.7430872218313207,70.0,1.59806173708176,2.2990308685408802,1.59806173708176,0.70096913145912,1.29903086854088,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 2
21.072763006364195,1.699272369936358,65.0,2.0,1.0727630063641935,3.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
23.0,1.7013767928851573,61.64372011858071,2.0,2.178139940709644,3.821860059290356,0.0,0.17813994070964378,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Body Level 2
20.706242227156498,1.7293757772843503,65.0,2.0,1.0,3.0,1.2937577728435037,0.7062422271564962,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Body Level 2
18.0813487806419,1.67,66.1626975612838,2.9186512193581002,2.0,3.0,0.08134878064189976,0.0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 2
20.084837714085193,1.8640613600140368,75.0,2.084837714085192,1.0,3.0,1.084837714085192,0.9151622859148081,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
21.986639578501176,1.579465583140047,57.97327915700235,2.0,1.0133604214988245,1.0,0.0,0.026720842997649097,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Body Level 2
23.0,1.653742707957561,60.0,2.0,1.6257292042438798,2.2514584084877596,0.3742707957561203,0.3742707957561203,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 2
19.74128429413378,1.6314678926466555,61.0,2.629357852933109,2.2587157058662184,1.7412842941337818,1.0,0.3706421470668909,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Body Level 2
17.187200432742497,1.6674880173096998,55.8127995672575,1.1872004327424974,2.0,3.0,0.8127995672575026,0.8127995672575026,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
18.0,1.6957798861907087,55.0,2.0,1.9472485773838586,3.0,0.0527514226161413,0.0527514226161413,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
17.97200212764574,1.6,57.98600106382287,2.013998936177129,2.972002127645742,3.0,3.0,0.0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Body Level 2
28.260134555776826,1.7301351274103576,71.50675637051788,3.0,2.0,2.5067563705178832,0.49324362948211675,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Body Level 2
24.0,1.582575575131855,59.247480828938166,1.7525191710618315,2.0,3.0,0.37625958553091576,1.6237404144690841,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
25.582496416506658,1.9016499283301331,83.66599713320532,2.8329985666026625,2.0,3.0,2.0,1.8329985666026625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
21.0,1.686628814955646,65.0,2.0,1.0,3.0,0.7771469159274368,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
19.0,1.813247872507926,80.88319150052838,2.441595750264195,2.0,1.88319150052839,2.0,0.558404249735805,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
17.575777990753025,1.7084844401849395,60.84844401849395,2.0,2.0,3.0,2.4242220092469764,1.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Body Level 2
21.906354385094737,1.5,48.37257438013473,1.906354385094736,2.0,1.0,3.0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Body Level 2
22.0,1.6444401258846923,55.88880251769385,3.0,3.0,3.1111974823061512,2.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Body Level 2
18.0,1.8158112385280056,67.49262510429087,2.507374895709141,2.507374895709141,3.492625104290859,1.0,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Body Level 2
23.0,1.650113536447674,59.01135364476742,2.988646355232581,1.9886463552325808,1.0,1.0,1.9886463552325808,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Body Level 2
19.062678716011746,1.5987464256797652,53.937321283988254,2.0,1.5313393580058738,3.531339358005874,1.0,1.0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
17.112606551363676,1.69,60.0,2.0,2.8873934486363253,3.0,1.9436967243181626,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Body Level 2
25.643546251195783,1.8881182083731927,79.64354625119579,2.0,1.118817916268072,3.0,1.118817916268072,0.11881791626807192,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Body Level 2
19.0,1.623505249355421,60.0,2.0,1.8824737532228952,3.0,0.11752624677710488,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Body Level 2
18.0,1.648063175830715,55.0,2.0,1.3507896978839364,3.0,0.6492103021160636,0.6492103021160636,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
22.0,1.69,65.0,2.0,2.0,3.0,1.0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 2
29.58336876509716,1.7458336876509717,72.58336876509716,2.4166312349028405,2.0,3.0,0.5833687650971596,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Body Level 2
20.03782745152546,1.6,49.92434509694908,2.0,1.0,3.0,0.03782745152545808,0.9621725484745419,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Body Level 2
18.749741159047407,1.612502588409526,50.0,2.625129420476296,1.0,3.0,0.0,0.37487057952370406,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Body Level 2
21.714287913718138,1.6700001539602698,64.71428791371814,2.0,2.0,3.0,0.7142879137181393,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 2
21.0,1.6008019389732624,54.69710130771581,2.8685991281894605,2.8685991281894605,2.7371982563789206,0.0,1.1314008718105397,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Body Level 2
18.0,1.804471916770389,80.0,2.0,1.2235958385194525,3.0,0.6707875155583579,1.2235958385194525,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Body Level 2
19.0,1.7959544793384672,60.0,2.0,1.0,3.0,1.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Body Level 2
29.012154474689815,1.740121544746898,72.01215447468982,2.987845525310184,2.0,3.0,0.012154474689816341,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Body Level 2
18.03012117329236,1.6396987882670764,58.96987882670764,2.030121173292361,1.030121173292361,3.0,0.969878826707639,0.969878826707639,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Body Level 2
20.956840088049425,1.5321579955975289,53.0,2.956840088049424,2.0,3.043159911950576,1.9568400880494239,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
22.0,1.69,65.0,2.0,2.0,3.0,1.0,1.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 2
22.5277011090863,1.6647229889091368,60.9445977818274,2.0,1.4722988909137,1.0,0.5277011090862999,0.5277011090862999,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
27.0140704077614,1.829366831650737,71.0070352038807,2.0070352038806996,2.0,3.0,2.978894388357901,1.9859295922386007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Body Level 2
19.9262034352646,1.59262034352646,50.0,2.0,1.0,3.0,0.0,1.0737965647353989,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Body Level 2
21.55385428440132,1.7033843714679604,65.66921857339801,2.4461457155986794,2.4461457155986794,3.4461457155986794,0.5538542844013208,1.4461457155986792,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
20.0306974643809,1.580920923931427,53.5306974643809,2.030697464380901,2.030697464380901,1.061394928761802,0.969302535619099,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Body Level 2
21.52309784417015,1.768614129349791,75.0,3.0,1.0,3.0,1.4769021558298512,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Body Level 2
32.9648108949179,1.75,73.74120272372947,2.3706013618647375,1.6293986381352625,3.0,1.3706013618647375,0.37060136186473747,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Body Level 2
18.30425131101538,1.6260850262203077,54.39149737796924,2.304251311015383,1.0,3.0,1.0,1.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
19.0,1.8163637680569669,81.09091787046445,2.5454589352322268,2.0,2.0909178704644535,2.0,0.45454106476777323,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
22.0,1.6251023232033626,53.74488383983187,2.3724419199159366,2.3724419199159366,3.3724419199159366,2.6275580800840634,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Body Level 2
18.4156856880769,1.67,65.1686286238462,3.0,2.0,3.0,0.8313713761537995,0.41568568807689976,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Body Level 2
23.0,1.6019768397901804,52.09884198950901,2.0,2.0,3.901158010490989,1.901158010490989,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Body Level 2
17.0,1.7977276809829272,68.09089276068292,2.0,1.0,3.0,2.045446380341458,1.045446380341458,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Body Level 2
22.28096318959223,1.6943807362081553,66.56857791375535,2.0,1.7190368104077698,3.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
19.049588515923443,1.5049588515923442,50.0,2.0,1.0,3.0,0.0,1.9504114840765587,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Body Level 2
18.890263783890916,1.7824422054225466,59.890263783890916,2.0,1.0,3.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Body Level 2
23.0,1.66,60.0,2.0,1.544343247214287,2.088686494428574,2.088686494428574,0.45565675278571294,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,Body Level 2
22.13960220659539,1.5627920441319079,47.379867402198464,3.0,1.3798674021984634,3.0,2.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
19.0,1.69160717744717,60.72261881701887,3.0,2.445237634037735,1.0,0.7226188170188673,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Body Level 2
17.18812115972376,1.5356436347917128,55.0,2.0,1.0,3.0,0.0,0.8118788402762387,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Body Level 2
35.31849202469991,1.55,56.85479361975993,3.0,2.0726031901200357,1.9273968098799643,2.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Body Level 2
18.0,1.5893994331592185,50.646647771973946,2.0,1.0,3.0,0.6466477719739472,1.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
19.832687776298258,1.850855927829561,79.41634388814913,1.583656111850872,2.583656111850872,3.0,2.583656111850872,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Body Level 2
21.0,1.7,65.0,2.0,1.9222653630350153,1.1554692739299697,1.0,1.9222653630350153,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Body Level 2
18.025605192333835,1.6412802596166916,59.025605192333835,2.0,1.0,3.0,1.0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
21.986210744479603,1.75,74.0137892555204,2.013789255520397,2.0,3.0,0.9862107444796029,1.9862107444796029,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Body Level 2
18.301838285980256,1.8139632342803949,80.0,2.0,2.0,2.3963234280394903,2.6981617140197454,1.6981617140197451,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Body Level 2
18.463903633655878,1.67,65.07219273268824,3.0,2.0,3.0,0.9278072673117592,0.4639036336558796,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Body Level 2
17.23811046514531,1.5345236191856837,44.690472383713676,2.0,1.6904723837136721,3.0,0.6904723837136723,0.6904723837136723,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Body Level 2
18.186204980293052,1.8218620498029305,80.3724099605861,2.186204980293051,2.0,3.0,2.813795019706949,1.6275900394138973,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Body Level 2
18.0,1.6063053765489226,50.68473117255388,2.3152688274461206,1.0,3.0,0.6847311725538793,0.6847311725538793,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Body Level 2
22.674766121310217,1.5965046775737957,48.48785081803467,2.0,1.0,1.0,0.1626169393448913,1.8373830606551087,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
21.267218446518473,1.554453640775308,48.91092718449384,2.0890728155061575,2.9109271844938425,3.0,2.9109271844938425,0.9109271844938425,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Body Level 2
23.354925514153663,1.6929014897169268,68.82253724292318,2.822537242923169,1.0,1.354925514153662,1.822537242923169,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Body Level 2
19.949799913291923,1.614518007803727,64.0,3.0,2.050200086708076,3.0,0.15060026012422778,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Body Level 2
17.27428049161164,1.6953147557549524,62.27428049161164,1.72571950838836,2.0,3.0,2.72571950838836,1.27428049161164,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
18.61341519593579,1.826134151959358,81.22683039187157,2.61341519593579,2.0,3.0,2.38658480406421,0.7731696081284203,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Body Level 2
19.0,1.6274527089112814,53.33459442903249,2.581756963709381,1.4182430362906189,3.0,1.4182430362906189,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
20.865456966708027,1.8766364241677005,83.86545696670802,3.0,2.9327284833540133,3.0,2.0,0.9327284833540133,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Body Level 2
20.86606388950041,1.766072333259951,75.0,2.8660638895004085,1.8660638895004085,3.0,0.13393611049959164,1.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
32.72868797936286,1.7631653069074333,66.70348401547785,2.0,2.0,3.0,3.0,1.0452186701061894,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Body Level 2
25.0,1.6634277066846428,68.105467897989,2.0,1.0263669744972521,3.0,1.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Body Level 2
21.0,1.782353663312195,66.81176831656097,2.3764633668780495,3.0,4.0,1.870609899365851,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Body Level 2
18.810553330781833,1.6305276665390915,53.0,2.621106661563666,1.0,3.0,1.0,1.189446669218167,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,Body Level 2
18.0,1.6989820903451955,55.0,2.0,1.9872761293149446,3.0,0.012723870685055538,0.012723870685055538,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,Body Level 2
22.699166217792943,1.6234541419786117,52.150416891103525,3.0,2.0,1.3008337822070564,2.0,1.8495831088964718,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,Body Level 2
22.18826143070427,1.7702934642323933,75.0,2.405869284647865,1.5941307153521351,3.0,1.4058692846478649,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
21.0,1.7580890856631022,72.0,2.2382182867379568,3.0,3.0,2.6191091433689784,0.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Body Level 2
19.030085602185398,1.710300856021854,70.9699143978146,3.0,1.9699143978146032,3.0,0.9699143978146032,0.9699143978146032,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Body Level 2
